"VeeamServer","Name","BackupName","Type","SizeGB"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-18T095032.vib","UK1-FILE05D2020","Incredmental Backup","28.5300197601318"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-18T132302.vib","UK1-FILE05D2020","Incredmental Backup","14.7641034126282"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-18T172853.vib","UK1-FILE05D2020","Incredmental Backup","18.2370843887329"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-18T212833.vib","UK1-FILE05D2020","Incredmental Backup","36.4099941253662"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-19T092103.vib","UK1-FILE05D2020","Incredmental Backup","45.8136653900146"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-19T132829.vib","UK1-FILE05D2020","Incredmental Backup","20.3668308258057"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-19T172816.vib","UK1-FILE05D2020","Incredmental Backup","27.5302968025208"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-19T213118.vib","UK1-FILE05D2020","Incredmental Backup","31.4684190750122"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-20T093053.vib","UK1-FILE05D2020","Incredmental Backup","9.17144203186035"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-20T133226.vib","UK1-FILE05D2020","Incredmental Backup","4.93640470504761"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-20T174136.vib","UK1-FILE05D2020","Incredmental Backup","13.6695108413696"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-20T213626.vib","UK1-FILE05D2020","Incredmental Backup","18.9804244041443"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-21T092830.vib","UK1-FILE05D2020","Incredmental Backup","23.4224362373352"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-21T132925.vib","UK1-FILE05D2020","Incredmental Backup","5.59162855148315"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-21T172434.vib","UK1-FILE05D2020","Incredmental Backup","36.9266076087952"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-21T214627.vib","UK1-FILE05D2020","Incredmental Backup","34.3353676795959"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-22T092124.vib","UK1-FILE05D2020","Incredmental Backup","11.9860010147095"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-22T133142.vib","UK1-FILE05D2020","Incredmental Backup","13.5665411949158"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-22T172138.vib","UK1-FILE05D2020","Incredmental Backup","41.5417556762695"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-22T213001.vib","UK1-FILE05D2020","Incredmental Backup","42.881847858429"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-23T092813.vib","UK1-FILE05D2020","Incredmental Backup","52.1044855117798"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-23T132228.vib","UK1-FILE05D2020","Incredmental Backup","32.8421607017517"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-23T172923.vib","UK1-FILE05D2020","Incredmental Backup","10.9372897148132"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-23T213114.vib","UK1-FILE05D2020","Incredmental Backup","16.9275360107422"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-24T094456.vib","UK1-FILE05D2020","Incredmental Backup","194.135106086731"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-24T132621.vib","UK1-FILE05D2020","Incredmental Backup","10.0776391029358"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-24T173918.vib","UK1-FILE05D2020","Incredmental Backup","7.49206590652466"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-24T214745.vib","UK1-FILE05D2020","Incredmental Backup","0.581839561462402"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-25T092054.vib","UK1-FILE05D2020","Incredmental Backup","6.91472053527832"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-25T132829.vib","UK1-FILE05D2020","Incredmental Backup","10.9889144897461"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-25T172953.vib","UK1-FILE05D2020","Incredmental Backup","13.8661737442017"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-25T212714.vib","UK1-FILE05D2020","Incredmental Backup","7.11104917526245"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-26T092039.vib","UK1-FILE05D2020","Incredmental Backup","1.44048309326172"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-26T133834.vib","UK1-FILE05D2020","Incredmental Backup","15.251088142395"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-26T172218.vib","UK1-FILE05D2020","Incredmental Backup","22.2213072776794"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-26T212428.vib","UK1-FILE05D2020","Incredmental Backup","1.33420753479004"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-27T092418.vib","UK1-FILE05D2020","Incredmental Backup","3.11614990234375"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-27T132506.vib","UK1-FILE05D2020","Incredmental Backup","1.33428859710693"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-27T172435.vib","UK1-FILE05D2020","Incredmental Backup","1.72917318344116"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-27T213635.vib","UK1-FILE05D2020","Incredmental Backup","1.53668355941772"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-28T092725.vib","UK1-FILE05D2020","Incredmental Backup","3.69533777236938"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-28T132112.vib","UK1-FILE05D2020","Incredmental Backup","37.134485244751"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-28T173919.vib","UK1-FILE05D2020","Incredmental Backup","3.26880407333374"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-28T214356.vib","UK1-FILE05D2020","Incredmental Backup","3.87472343444824"
"pano-veeam01","Clarion File Servers - UK1-FILE05D2020-10-29T092115.vib","UK1-FILE05D2020","Incredmental Backup","4.25166034698486"
"pano-veeam01","Clarion File Servers - UK1-FILE07-NEWD2020-09-19T175707.vbk","UK1-FILE07","Full Backup (Seed)","3196.11547851563"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-28T095127.vib","UK1-FILE07D2020","Incredmental Backup","14.0016379356384"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-28T135333.vib","UK1-FILE07D2020","Incredmental Backup","13.2408118247986"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-28T175715.vib","UK1-FILE07D2020","Incredmental Backup","1.66225862503052"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-28T221610.vib","UK1-FILE07D2020","Incredmental Backup","1.06683921813965"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-29T095305.vib","UK1-FILE07D2020","Incredmental Backup","1.13712167739868"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-29T134940.vib","UK1-FILE07D2020","Incredmental Backup","0.897108554840088"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-29T180036.vib","UK1-FILE07D2020","Incredmental Backup","0.661129951477051"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-29T220911.vib","UK1-FILE07D2020","Incredmental Backup","0.505654811859131"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-30T094914.vib","UK1-FILE07D2020","Incredmental Backup","1.85442495346069"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-30T134948.vib","UK1-FILE07D2020","Incredmental Backup","2.90206670761108"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-30T175415.vib","UK1-FILE07D2020","Incredmental Backup","0.717164039611816"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-09-30T215218.vib","UK1-FILE07D2020","Incredmental Backup","0.741826057434082"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-01T094942.vib","UK1-FILE07D2020","Incredmental Backup","2.68765640258789"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-01T135151.vib","UK1-FILE07D2020","Incredmental Backup","2.1957859992981"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-01T181510.vib","UK1-FILE07D2020","Incredmental Backup","0.980738162994385"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-01T215646.vib","UK1-FILE07D2020","Incredmental Backup","0.583236217498779"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-02T095459.vib","UK1-FILE07D2020","Incredmental Backup","0.999248027801514"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-02T134657.vib","UK1-FILE07D2020","Incredmental Backup","0.768280029296875"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-02T175414.vib","UK1-FILE07D2020","Incredmental Backup","5.35309743881226"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-02T215710.vib","UK1-FILE07D2020","Incredmental Backup","4.70777225494385"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-03T100620.vib","UK1-FILE07D2020","Incredmental Backup","19.1484022140503"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-03T135746.vib","UK1-FILE07D2020","Incredmental Backup","0.664599418640137"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-03T175318.vib","UK1-FILE07D2020","Incredmental Backup","1.59971523284912"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-03T215325.vib","UK1-FILE07D2020","Incredmental Backup","1.61805963516235"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-04T095441.vib","UK1-FILE07D2020","Incredmental Backup","1.40685987472534"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-04T135232.vib","UK1-FILE07D2020","Incredmental Backup","0.665045738220215"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-04T175550.vib","UK1-FILE07D2020","Incredmental Backup","1.46295118331909"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-04T215132.vib","UK1-FILE07D2020","Incredmental Backup","0.663183212280273"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-05T094141.vib","UK1-FILE07D2020","Incredmental Backup","2.02557897567749"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-05T135042.vib","UK1-FILE07D2020","Incredmental Backup","1.49248456954956"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-05T175437.vib","UK1-FILE07D2020","Incredmental Backup","56.3485722541809"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-05T220205.vib","UK1-FILE07D2020","Incredmental Backup","31.6840009689331"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-06T094932.vib","UK1-FILE07D2020","Incredmental Backup","8.07545804977417"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-06T135127.vib","UK1-FILE07D2020","Incredmental Backup","1.08288955688477"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-06T175439.vib","UK1-FILE07D2020","Incredmental Backup","7.03563737869263"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-06T220612.vib","UK1-FILE07D2020","Incredmental Backup","6.71989297866821"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-07T095630.vib","UK1-FILE07D2020","Incredmental Backup","2.35972166061401"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-07T135748.vib","UK1-FILE07D2020","Incredmental Backup","17.1716012954712"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-07T175432.vib","UK1-FILE07D2020","Incredmental Backup","2.77173042297363"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-07T215935.vib","UK1-FILE07D2020","Incredmental Backup","3.05429744720459"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-08T095207.vib","UK1-FILE07D2020","Incredmental Backup","3.43596410751343"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-08T154713.vib","UK1-FILE07D2020","Incredmental Backup","7.86928987503052"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-08T181047.vib","UK1-FILE07D2020","Incredmental Backup","2.01199197769165"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-08T222356.vib","UK1-FILE07D2020","Incredmental Backup","3.13467407226563"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-09T100005.vib","UK1-FILE07D2020","Incredmental Backup","3.17168092727661"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-09T135103.vib","UK1-FILE07D2020","Incredmental Backup","4.89235067367554"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-09T181035.vib","UK1-FILE07D2020","Incredmental Backup","6.42239665985107"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-09T222316.vib","UK1-FILE07D2020","Incredmental Backup","1.78881883621216"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-10T102119.vib","UK1-FILE07D2020","Incredmental Backup","1.61810493469238"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-10T135620.vib","UK1-FILE07D2020","Incredmental Backup","3.17801284790039"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-10T175447.vib","UK1-FILE07D2020","Incredmental Backup","1.58892250061035"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-10T221310.vib","UK1-FILE07D2020","Incredmental Backup","5.71048402786255"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-11T095014.vib","UK1-FILE07D2020","Incredmental Backup","8.10392904281616"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-11T134954.vib","UK1-FILE07D2020","Incredmental Backup","0.992248058319092"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-11T174855.vib","UK1-FILE07D2020","Incredmental Backup","0.430671691894531"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-11T220043.vib","UK1-FILE07D2020","Incredmental Backup","1.22812938690186"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-12T095618.vib","UK1-FILE07D2020","Incredmental Backup","1.67760896682739"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-13T093813.vib","UK1-FILE07D2020","Incredmental Backup","4.99899244308472"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-13T134636.vib","UK1-FILE07D2020","Incredmental Backup","3.8253231048584"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-13T180441.vib","UK1-FILE07D2020","Incredmental Backup","3.86028528213501"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-13T220825.vib","UK1-FILE07D2020","Incredmental Backup","3.47039985656738"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-14T095914.vib","UK1-FILE07D2020","Incredmental Backup","2.18835639953613"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-14T135830.vib","UK1-FILE07D2020","Incredmental Backup","2.30321979522705"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-14T180201.vib","UK1-FILE07D2020","Incredmental Backup","1.63262557983398"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-14T221353.vib","UK1-FILE07D2020","Incredmental Backup","0.509423732757568"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-15T095258.vib","UK1-FILE07D2020","Incredmental Backup","4.48220825195313"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-15T140330.vib","UK1-FILE07D2020","Incredmental Backup","1.69789934158325"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-15T175037.vib","UK1-FILE07D2020","Incredmental Backup","6.50640106201172"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-15T215040.vib","UK1-FILE07D2020","Incredmental Backup","6.95949506759644"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-16T095007.vib","UK1-FILE07D2020","Incredmental Backup","2.64439153671265"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-16T134728.vib","UK1-FILE07D2020","Incredmental Backup","15.9614958763123"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-16T174855.vib","UK1-FILE07D2020","Incredmental Backup","21.141375541687"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-16T221704.vib","UK1-FILE07D2020","Incredmental Backup","7.01746273040771"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-17T101702.vib","UK1-FILE07D2020","Incredmental Backup","28.906831741333"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-17T135843.vib","UK1-FILE07D2020","Incredmental Backup","2.37073659896851"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-17T181117.vib","UK1-FILE07D2020","Incredmental Backup","1.0257363319397"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-17T222751.vib","UK1-FILE07D2020","Incredmental Backup","1.54440975189209"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-18T101653.vib","UK1-FILE07D2020","Incredmental Backup","12.1360301971436"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-18T135052.vib","UK1-FILE07D2020","Incredmental Backup","1.76447296142578"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-18T175430.vib","UK1-FILE07D2020","Incredmental Backup","0.930025577545166"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-18T215450.vib","UK1-FILE07D2020","Incredmental Backup","0.796987533569336"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-19T095117.vib","UK1-FILE07D2020","Incredmental Backup","1.86544942855835"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-19T135512.vib","UK1-FILE07D2020","Incredmental Backup","1.16484451293945"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-19T175524.vib","UK1-FILE07D2020","Incredmental Backup","2.52333688735962"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-19T215808.vib","UK1-FILE07D2020","Incredmental Backup","8.07093286514282"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-20T095429.vib","UK1-FILE07D2020","Incredmental Backup","8.52464532852173"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-20T135551.vib","UK1-FILE07D2020","Incredmental Backup","2.918212890625"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-20T181010.vib","UK1-FILE07D2020","Incredmental Backup","1.66758632659912"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-20T220954.vib","UK1-FILE07D2020","Incredmental Backup","1.21607828140259"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-21T095737.vib","UK1-FILE07D2020","Incredmental Backup","8.29110908508301"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-21T135239.vib","UK1-FILE07D2020","Incredmental Backup","4.14074373245239"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-21T180042.vib","UK1-FILE07D2020","Incredmental Backup","2.04210329055786"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-21T221727.vib","UK1-FILE07D2020","Incredmental Backup","3.97356653213501"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-22T094923.vib","UK1-FILE07D2020","Incredmental Backup","1.49580907821655"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-22T135654.vib","UK1-FILE07D2020","Incredmental Backup","3.19731330871582"
"pano-veeam01","Clarion File Servers - UK1-FILE07D2020-10-22T175059.vib","UK1-FILE07D2020","Incredmental Backup","1.18772411346436"
